Numéro EMIS;teacher_surname;teacher_name;teacher_sex;Date of birth
8107;Monrapjy;Galugit;Male;23/01/1964
8108;Mopja;Azguk;Male;08/02/1985
8109;Mopja;Azguk;Male;26/06/1970
8110;Mopja;Eguva Z;Male;11/02/1993
8111;Mopja;Galugit Xugyk;Female;30/01/1981
8112;Mopja;Gykjuxe;Male;14/12/1975
8113;Mopja;Ixyfupinl;Female;06/03/1987
8114;Mopja;Luzzuk;Male;05/01/1963
8115;Mopja;Pupjuxxuo;Male;07/01/1992
8116;Mopja;Ugute Z;Male;01/07/1967
8117;Mopja;Upypune;Female;15/05/1974
8118;Mopja;Utugu G;Female;30/11/1999
8119;Mopja;Uxlusy P.;Male;08/08/1990
8120;Mopja;Ytvyzzu Suxxal;Male;04/09/1987
8121;Mopja;Zexuyguk;Male;23/12/1985
8122;Mopja;Zexuyguk;Male;30/09/1982
8123;Mopja;Zuyte Ulgut;Male;09/12/1991
8124;Mossu;Sazyi X.;Male;25/02/1971
8125;Mossu;Setynl L.;Female;06/06/1977
8126;Mouhe;Upepujuvv;Male;24/10/1970
8127;Mour;Cacyi Xukzuku;Male;25/12/1972
8128;Mousay;Gakyqu Jagpu X;Female;05/02/1978
8129;Mowu;Ukzeguku;Male;20/04/1992
8130;Mozuk;Jutyune;Female;21/08/1963
8131;Mradakbu;Wlvukqyz. X;Male;01/04/1986
8132;Mradakqu;Civikjil;Male;04/06/1973
8133;Mradakqu;Cungunu;Female;23/07/1970
8134;Mradakqu;Cvukqyz Gagal;Male;07/09/1972
8135;Mradakqu;Divakyqu  Z;Female;16/04/1971
8136;Mradakqu;Gagaet Z.P;Male;25/11/1960
8137;Mradakqu;Gagate U;Male;03/05/1995
8138;Mradakqu;Galugit;Male;23/06/1967
8139;Mradakqu;Galugit;Male;05/09/1990
8140;Mradakqu;Galugit Zaektfuo;Male;07/01/1964
8141;Mradakqu;Gaziz N;Male;19/02/1987
8142;Mradakqu;Gezu;Male;25/03/1970
8143;Mradakqu;Gugeze;Female;18/01/1984
8144;Mradakqu;Gukza S;Male;21/01/1990
8145;Mradakqu;Guvnlu V.;Female;18/05/1969
8146;Mradakqu;Guvruvin;Female;03/07/1983
8147;Mradakqu;Guvruvin Guvnlu;Female;05/07/1966
8148;Mradakqu;Guvyuk Ulgit;Female;16/05/1975
8149;Mradakqu;Ithuvt V;Male;20/05/1989
8150;Mradakqu;Ixyfupinl;Female;22/08/1971
8151;Mradakqu;Junyge;Female;27/10/1980
8152;Mradakqu;Jutyune;Female;06/04/1991
8153;Mradakqu;Luhul Guvruvin;Female;16/08/1985
8154;Mradakqu;Luzzuk;Male;25/03/1971
8155;Mradakqu;Luzzuk J;Male;25/01/1983
8156;Mradakqu;Paqjuvyi Z.;Male;21/02/1969
8157;Mradakqu;Puxxu;Male;04/10/1979
8158;Mradakqu;Puy Galugit;Male;09/04/1975
8159;Mradakqu;Pvygu;Male;31/12/1984
8160;Mradakqu;Pvygu. N;Male;28/02/1995
8161;Mradakqu;Rxutoz Cunygu;Female;01/08/1979
8162;Mradakqu;Salk W;Male;29/05/1999
8163;Mradakqu;Saziwl;Male;27/12/1963
8164;Mradakqu;Saziwl;Male;31/10/1982
8165;Mradakqu;Saziwl O;Male;25/07/1989
8166;Mradakqu;Tudyt  U.G.;Male;24/01/1962
8167;Mradakqu;Tudyt  Z;Male;28/07/1993
8168;Mradakqu;Tukyix;Male;07/12/1992
8169;Mradakqu;Ugyi;Female;22/04/1975
8170;Mradakqu;Uptex J;Male;24/08/1975
8171;Mradakqu;Urkizz J.;Female;09/02/1961
8172;Mradakqu;Utugu N;Female;18/03/1979
8173;Mradakqu;Uxygugo;Male;29/07/1995
8174;Mradakqu;Vaffo Kukul;Female;07/06/1960
8175;Mradakqu;Veryune;Female;14/11/1996
8176;Mradakqu;Wlyxyw;Male;26/03/1968
8177;Mradakqu;Ypvulyg;Male;03/11/1962
8178;Mradakqu;Yzune Zuzu;Female;18/12/1998
8179;Mradakqu;Yzuuq W;Male;17/03/1982
8180;Mradakqu;Zezuk Z;Female;24/10/1960
8181;Mradakqu;Zlije J;Male;03/10/1973
8182;Mradakqu;Zuccyi W;Female;22/12/1973
8183;Mradakqu;Zugeix G;Male;15/02/1960
8184;Mradakqu;Zuxxyie O;Male;12/08/1989
8185;Mradakqu;Zuyte U;Male;27/05/1989
8186;Mradakqu  Pm;Zekte;Female;29/12/1988
8187;Mradakuq;Sexyuku;Female;29/07/1989
8188;Mradgy;Guvruvin T;Female;18/11/1994
8189;Mradgy;Pivkyqi;Female;30/05/1969
8190;Mradgy;Utuoagy Duxyzyez;Male;29/03/1970
8191;Mradhoy;Sugiz Zlivycc;Male;28/03/1996
8192;Mradhoy;Vipiqqu;Female;12/04/1978
8193;Mradhoy;Zexuyguk Tikyz;Male;13/05/1971
8194;Mradhyi;Sakunluk;Male;07/05/1986
8195;Mradhyy;Guzyvuo;Female;16/05/1975
8196;Mradkqu;Civvul;Male;18/07/1966
8197;Mradukqu;Cungunu Jevyu;Female;15/02/1960
8198;Mradukqu;Upyi Q;Female;18/10/1997
8199;Mrahhui;Sugiz;Male;14/08/1992
8200;Mrahhyi;Azguk R;Male;07/11/1982
8201;Mrahhyi;Cikno Wuex;Male;13/05/1975
8202;Mrahhyi;Cungunu;Male;08/05/1991
8203;Mrahhyi;Cungunu  Z;Female;02/06/1970
8204;Mrahhyi;Cungunu L;Female;08/09/1960
8205;Mrahhyi;Cungunu P;Female;02/10/1967
8206;Mrahhyi;Cungunu Z;Female;12/02/1969
8207;Mrahhyi;Cvukqyz  Zavyi;Male;16/10/1998
8208;Mrahhyi;Cvukqyz Q;Male;06/07/1981
8209;Mrahhyi;Cvuuqyz Yzzu;Male;04/06/1986
8210;Mrahhyi;Fuykup;Female;11/07/1995
8211;Mrahhyi;Gagal  Gaziz;Male;26/10/1995
8212;Mrahhyi;Galugit;Male;19/12/1960
8213;Mrahhyi;Galugit;Male;09/05/1963
8214;Mrahhyi;Galugit;Male;16/05/1973
8215;Mrahhyi;Galugit;Male;12/09/1980
8216;Mrahhyi;Galugit;Male;08/09/1979
8217;Mrahhyi;Galugit F;Male;21/12/1961
8218;Mrahhyi;Galugit G;Female;15/01/1987
8219;Mrahhyi;Galugit Ougpu;Male;06/06/1960
8220;Mrahhyi;Galugit Pivvil;Male;26/04/1996
8221;Mrahhyi;Galugit Vuju;Male;23/02/1988
8222;Mrahhyi;Galugit Z G;Male;15/11/1979
8223;Mrahhyi;Galugit Zexyuguk;Male;03/02/1994
8224;Mrahhyi;Gaziz U;Male;03/08/1974
8225;Mrahhyi;Geznuwlu G;Male;16/11/1971
8226;Mrahhyi;Gugeze;Female;25/01/1998
8227;Mrahhyi;Gulgaet U.;Male;06/11/1983
8228;Mrahhyi;Gupykno Dyqnavyu;Female;10/12/1966
8229;Mrahhyi;Guvo Jivvo;Female;06/12/1965
8230;Mrahhyi;Guvyak Zguxxin;Female;31/03/1964
8231;Mrahhyi;Guvyuk S;Female;22/03/1995
8232;Mrahhyi;Guvyune U;Female;09/09/1979
8233;Mrahhyi;Gyqluix Zugeix;Male;26/07/1988
8234;Mrahhyi;Ithuvt Juvyg;Male;02/04/1999
8235;Mrahhyi;Ityune Oukta;Female;13/06/1978
8236;Mrahhyi;Jluxyx V;Male;25/10/1981
8237;Mrahhyi;Jutyune;Female;27/02/1969
8238;Mrahhyi;L Uvaek Zugeix;Male;03/03/1975
8239;Mrahhyi;Luzzuk;Male;20/06/1973
8240;Mrahhyi;Luzzuk G;Male;28/07/1997
8241;Mrahhyi;Luzzuk U;Male;21/04/1987
8242;Mrahhyi;Luzzuk Z;Male;19/08/1970
8243;Mrahhyi;Nlaguz Puzlyv;Male;08/09/1966
8244;Mrahhyi;Nlivizu Jutyune;Female;01/04/1972
8245;Mrahhyi;Oiupe;Female;11/07/1993
8246;Mrahhyi;Piksugyk S;Male;11/04/1962
8247;Mrahhyi;Pvygu;Male;11/10/1964
8248;Mrahhyi;Pvygu;Male;29/07/1982
8249;Mrahhyi;Pvygu;Male;04/06/1995
8250;Mrahhyi;Qiyqyxyu;Female;26/03/1974
8251;Mrahhyi;Qluvxiz;Male;27/01/1998
8252;Mrahhyi;Qvyzwyk P;Male;11/05/1970
8253;Mrahhyi;Rypvyxxu;Male;25/07/1964
8254;Mrahhyi;Salk J;Male;25/04/1963
8255;Mrahhyi;Salk L.;Male;24/05/1966
8256;Mrahhyi;Salk O.;Male;22/12/1975
8257;Mrahhyi;Salk Ougpu;Male;19/06/1972
8258;Mrahhyi;Salk Piksugyk;Male;03/07/1977
8259;Mrahhyi;Salk V;Male;03/03/1986
8260;Mrahhyi;Salk Vuju;Male;05/12/1972
8261;Mrahhyi;Salk Z;Male;30/06/1970
8262;Mrahhyi;Saziwl;Male;28/07/1975
8263;Mrahhyi;Saziwl;Male;21/02/1999
8264;Mrahhyi;Saziwl  Ougpu;Male;03/04/1963
8265;Mrahhyi;Saziwl P;Male;03/10/1989
8266;Mrahhyi;Saziwl P;Male;22/05/1974
8267;Mrahhyi;Saziwl U;Male;04/05/1981
8268;Mrahhyi;Saziwl Y;Male;19/03/1973
8269;Mrahhyi;Sugiz Ougpu;Male;16/12/1966
8270;Mrahhyi;Suqap S;Male;03/04/1977
8271;Mrahhyi;Tudyt Jeguxe;Male;18/10/1968
8272;Mrahhyi;Tudyt Ougpu;Male;09/09/1999
8273;Mrahhyi;Tuetu Zygiak;Male;26/11/1993
8274;Mrahhyi;Tukyix  W.;Male;06/12/1990
8275;Mrahhyi;Tukyix O;Male;08/04/1980
8276;Mrahhyi;U.U Oaekr;Male;20/10/1984
8277;Mrahhyi;Uereznu Lusu;Female;04/01/1967
8278;Mrahhyi;Uereznyk U;Male;15/07/1969
8279;Mrahhyi;Ugute;Male;10/02/1983
8280;Mrahhyi;Ugykunu;Female;26/09/1966
8281;Mrahhyi;Uktvih Iggukeix;Male;23/05/1990
8282;Mrahhyi;Ulgit Pvygu;Male;22/12/1998
8283;Mrahhyi;Upe;Male;01/12/1993
8284;Mrahhyi;Uptex;Male;07/01/1984
8285;Mrahhyi;Uptex Gaziz;Male;06/02/1978
8286;Mrahhyi;Uptex N;Male;27/09/1982
8287;Mrahhyi;Uptex Vuguk;Male;07/05/1989
8288;Mrahhyi;Uptex Vulguk;Male;28/01/1961
8289;Mrahhyi;Uptex Yzzu;Male;25/02/1990
8290;Mrahhyi;Uptexuy Upuzz;Male;12/06/1998
8291;Mrahhyi;Uptexvulguk R;Male;24/12/1960
8292;Mrahhyi;Upypune;Female;11/03/1969
8293;Mrahhyi;Upypune P;Female;28/10/1980
8294;Mrahhyi;Upypune U;Female;06/11/1980
8295;Mrahhyi;Uxcvit;Male;06/03/1998
8296;Mrahhyi;Uxcvit  W;Male;02/10/1988
8297;Mrahhyi;Uxcvit Z;Male;17/05/1986
8298;Mrahhyi;Uxluzzuk;Male;09/04/1994
8299;Mrahhyi;Uxluzzuk P.;Male;28/10/1963
8300;Mrahhyi;Uxluzzuk U.;Female;17/06/1989
8301;Mrahhyi;Uxwlu Sinlva;Male;11/03/1982
8302;Mrahhyi;Uxwlu U;Male;25/04/1981
8303;Mrahhyi;Uxxyie Uptexuy;Male;02/07/1967
8304;Mrahhyi;Uxygugo;Male;15/10/1998
8305;Mrahhyi;Uxygugo P;Male;29/04/1982
8306;Mrahhyi;Uxyi;Male;15/02/1994
8307;Mrahhyi;Uxyi;Male;21/01/1966
8308;Mrahhyi;Uxyi;Male;15/04/1974
8309;Mrahhyi;Uxyi Z;Male;05/01/1969
8310;Mrahhyi;Uzzyune;Female;30/03/1978
8311;Mrahhyi;Veryune U;Female;15/08/1983
8312;Mrahhyi;Vuqlix P;Male;04/08/1986
8313;Mrahhyi;Wlyxyw;Male;31/07/1975
8314;Mrahhyi;Ypvulyg;Male;05/01/1962
8315;Mrahhyi;Ypvulyg;Male;30/06/1964
8316;Mrahhyi;Ypvulyg  C;Male;16/08/1964
8317;Mrahhyi;Ypvulyg I;Male;26/04/1983
8318;Mrahhyi;Ytvyzu J;Male;10/05/1972
8319;Mrahhyi;Ytvyzzu T;Male;09/06/1979
8320;Mrahhyi;Yzune S;Female;27/07/1973
8321;Mrahhyi;Yzune Ugykunu;Female;11/07/1969
8322;Mrahhyi;Zaxagak Hyxzak;Male;19/04/1969
8323;Mrahhyi;Zikizzyi Geznuwli;Male;21/02/1960
8324;Mrahhyi;Zoxdizniv G;Male;30/05/1981
8325;Mrahhyi;Zugeix;Male;10/01/1985
8326;Mrahhyi;Zugeix  O;Male;04/09/1981
8327;Mrahhyi;Zugeix P;Male;16/07/1997
8328;Mrahhyi;Zugpu;Male;08/04/1963
8329;Mrahhyi;Zuxxe;Male;03/03/1968
8330;Mrahhyi;Zuxxyie G;Male;10/08/1961
8331;Mrahhyi;Zuxygu;Female;15/12/1964
8332;Mrahyi;Galugit O.;Male;18/03/1982
8333;Mrakdakqu;Gyzzyvyi. Z;Male;01/07/1988
8334;Mrapgnak;Axe;Male;25/02/1998
8335;Mrapgnak;Dyqnavyu;Female;17/12/1970
8336;Mrapgnak;Gixdyz;Male;28/11/1996
8337;Mrapgnak;Guvdix;Female;17/06/1994
8338;Mrapgnak;Tukyixxu;Female;04/04/1963
8339;Mrapgnak;Ugykunu P.;Female;10/03/1977
8340;Mrapgnak;Vipqqu P;Female;11/10/1989
8341;Mrappi;Guvyuk J;Female;22/10/1967
8342;Mrapun;Aqnudyu;Female;06/05/1967
8343;Mrapun;Ciznez;Male;04/11/1976
8344;Mrapun;Cungunu;Female;21/12/1992
8345;Mrapun;Cuoyu;Male;22/09/1975
8346;Mrapun;Cutywil Tudyt;Male;07/08/1977
8347;Mrapun;Cvukj Pavpav;Male;31/10/1989
8348;Mrapun;Dyaxin;Female;27/12/1985
8349;Mrapun;Gaypu;Male;07/02/1998
8350;Mrapun;Gixdyku;Female;28/10/1966
8351;Mrapun;Guky  Puja;Male;03/11/1994
8352;Mrapun;Guvo  H.;Female;18/04/1999
8353;Mrapun;Guvo J.;Female;27/03/1968
8354;Mrapun;Guvyugu;Female;28/09/1977
8355;Mrapun;Gyqliux;Male;29/07/1980
8356;Mrapun;Hyxcvit;Male;23/04/1967
8357;Mrapun;Ifijyix;Male;12/02/1996
8358;Mrapun;Iggukeix;Male;25/05/1973
8359;Mrapun;Ivuzgez S;Male;13/07/1982
8360;Mrapun;Iznliv Gupykno;Female;11/07/1986
8361;Mrapun;Likvo H.;Male;03/04/1983
8362;Mrapun;Lukkul  G;Female;22/05/1987
8363;Mrapun;Nlagwzak Qlijxijwav Zulv;Male;08/11/1974
8364;Mrapun;Nlixgu;Female;30/07/1993
8365;Mrapun;Nugpu G;Male;17/05/1987
8366;Mrapun;Nugpu T;Male;03/07/1960
8367;Mrapun;Paqjuvyi;Male;02/09/1962
8368;Mrapun;Riavryuku;Female;15/12/1998
8369;Mrapun;Riavryuku  Gavikyji;Female;10/08/1999
8370;Mrapun;Rvuqi P;Female;02/07/1977
8371;Mrapun;Sakunluk;Male;19/07/1989
8372;Mrapun;Salk;Male;18/08/1965
8373;Mrapun;Salk Zulv;Male;19/12/1993
8374;Mrapun;Saziwl Pik;Male;16/11/1995
8375;Mrapun;Sazyi;Male;14/09/1985
8376;Mrapun;Tikyz;Male;19/03/1998
8377;Mrapun;Tivyqj G;Male;31/08/1964
8378;Mrapun;Tuetu U.;Male;03/02/1987
8379;Mrapun;Tuwlki;Female;13/04/1994
8380;Mrapun;Uereznu;Female;07/09/1975
8381;Mrapun;Uguvu Z;Male;15/08/1978
8382;Mrapun;Ugyi J;Female;30/11/1990
8383;Mrapun;Uoatixi Q;Male;29/11/1990
8384;Mrapun;Urkizz S;Female;25/02/1981
8385;Mrapun;Uvugez Sakko;Male;14/01/1962
8386;Mrapun;Uxpivn Pevil;Male;06/10/1991
8387;Mrapun;Vazuxyki G;Female;18/06/1960
8388;Mrapun;Vazuxyki Z;Female;06/10/1999
8389;Mrapun;Vipiqqu O;Female;11/05/1960
8390;Mrapun;Wuex;Male;09/06/1968
8391;Mrapun;Wunvyqyu;Female;18/01/1997
8392;Mrapun;Wvykqizz;Female;25/03/1993
8393;Mrapun;Xeqvinyu A.;Female;29/10/1988
8394;Mrapun;Yzuuq;Male;23/03/1975
8395;Mrapun;Yzuuq  Uyul;Male;14/11/1990
8396;Mrapun;Zaxagak;Male;11/03/1980
8397;Mrapun;Zlije;Male;29/11/1961
8398;Mrapun;Zlije V;Male;15/12/1978
8399;Mrapun;Zluv Wuex;Male;09/04/1982
8400;Mrapun;Zugeix;Male;26/07/1993
8401;Mrapun;Zulv Gaziz;Male;14/12/1961
8402;Mrapun;Zulv Uktvih;Male;24/08/1989
8403;Mrapun;Zuxxuo;Female;18/03/1991
8404;Mrapun K;Zyu;Female;09/03/1963
8405;Mrapun Pene;Urkiz;Female;21/02/1976
8406;Mrdakqu;Fuykup;Female;05/05/1991
8407;Mrdakqu;Tuyzo;Female;01/12/1966
8408;Mrehhhur;Saziwl J;Male;15/06/1974
8409;Mrehhu;Oezece;Male;17/03/1983
8410;Mrehhu;Saziwl Ifijyix;Male;06/05/1964
8411;Mrehhu;Ukkyi;Female;21/09/1962
8412;Mrehhu;Uptex Jvyg;Male;02/08/1973
8413;Mrehhu;Uptex P;Male;02/11/1974
8414;Mrehhur;Azguk;Male;25/08/1987
8415;Mrehhur;Azguk;Male;29/01/1980
8416;Mrehhur;Azguk W;Male;28/02/1963
8417;Mrehhur;Catuo Wuvwyna;Male;01/12/1988
8418;Mrehhur;Cungunu;Female;12/04/1980
8419;Mrehhur;Cungunu  Kii Juke;Female;10/02/1964
8420;Mrehhur;Ezguk;Male;08/11/1960
8421;Mrehhur;Galugit;Male;25/09/1966
8422;Mrehhur;Galugit  Uxwlu;Male;03/03/1983
8423;Mrehhur;Galugit J;Male;05/10/1964
8424;Mrehhur;Galugit R;Male;31/01/1969
8425;Mrehhur;Galugit U;Male;30/05/1978
8426;Mrehhur;Galugit U;Male;25/04/1986
8427;Mrehhur;Gaziz;Male;31/03/1963
8428;Mrehhur;Gaziz G J;Male;29/07/1974
8429;Mrehhur;Geznuwlu Uxyi;Male;03/02/1984
8430;Mrehhur;Gumhixx;Male;29/05/1967
8431;Mrehhur;Gupykno Wunvyqu;Female;17/01/1962
8432;Mrehhur;Guvyi G.J.;Female;15/04/1962
8433;Mrehhur;Gyqluix;Male;12/05/1998
8434;Mrehhur;Iggu;Female;09/12/1982
8435;Mrehhur;Iggukeixxu Zykkul;Female;15/02/1994
8436;Mrehhur;Ithuvt;Male;16/11/1997
8437;Mrehhur;Ithuvt;Male;21/06/1999
8438;Mrehhur;Ivkizn Azguk;Male;29/08/1991
8439;Mrehhur;Jutyune;Female;15/01/1960
8440;Mrehhur;Jutyune G.;Female;12/01/1977
8441;Mrehhur;Luhu;Female;20/11/1995
8442;Mrehhur;Lukkul Tirpu;Female;29/09/1971
8443;Mrehhur;Luzzuk;Male;10/05/1977
8444;Mrehhur;Luzzuk Jixdyk;Male;27/11/1998
8445;Mrehhur;Oezyce;Male;11/06/1971
8446;Mrehhur;Pannil;Female;06/02/1974
8447;Mrehhur;Piunvyqi C;Female;29/07/1980
8448;Mrehhur;Pvygu;Male;15/01/1998
8449;Mrehhur;Salk Axydiv;Male;27/05/1987
8450;Mrehhur;Salk Pvygu;Male;29/07/1996
8451;Mrehhur;Salk Znidik;Male;22/06/1968
8452;Mrehhur;Sugiz;Male;18/08/1986
8453;Mrehhur;Sugiz  Z;Male;30/03/1979
8454;Mrehhur;Sugiz O;Male;06/11/1963
8455;Mrehhur;Sugiz Z;Male;11/10/1984
8456;Mrehhur;Tudyt;Male;08/07/1966
8457;Mrehhur;Tudyt Ougpu;Male;06/09/1982
8458;Mrehhur;Tudyt Z;Male;03/01/1965
8459;Mrehhur;Tukyix;Male;16/03/1978
8460;Mrehhur;U.A. Cvitivyqj;Female;13/04/1983
8461;Mrehhur;Ugute;Male;14/08/1996
8462;Mrehhur;Ugykunu;Female;10/08/1985
8463;Mrehhur;Ugykunu J;Female;22/11/1999
8464;Mrehhur;Uktvih Ugute;Male;13/11/1996
8465;Mrehhur;Ukynu Jutysune;Female;14/07/1992
8466;Mrehhur;Uptex;Male;26/03/1964
8467;Mrehhur;Uptex;Male;16/07/1974
8468;Mrehhur;Uptex I.;Male;10/09/1960
8469;Mrehhur;Uptex J;Male;11/12/1988
8470;Mrehhur;Uptex Vluguk;Male;07/05/1986
8471;Mrehhur;Uptex. V;Male;22/06/1967
8472;Mrehhur;Upypune G.;Female;27/09/1971
8473;Mrehhur;Utugu;Female;04/05/1981
8474;Mrehhur;Utugu;Female;09/04/1976
8475;Mrehhur;Uveku;Male;17/09/1962
8476;Mrehhur;Uveku Juvyg;Male;20/01/1983
8477;Mrehhur;Uxezyki Oekezu;Male;20/11/1993
8478;Mrehhur;Uxezyki U;Male;16/08/1985
8479;Mrehhur;Uxyi;Male;14/04/1961
8480;Mrehhur;Uxyi;Male;10/03/1989
8481;Mrehhur;Veryune;Female;25/06/1966
8482;Mrehhur;Wunvyqj Likvo;Male;02/12/1992
8483;Mrehhur;Yzune;Female;03/04/1996
8484;Mrehhur;Yzune Vipiqqu;Female;17/02/1980
8485;Mrehhur;Yzunu;Female;17/03/1990
8486;Mrehhur;Yzzu Azguk;Male;01/02/1970
8487;Mrehhur;Yzzu Z;Male;20/11/1992
8488;Mrehhur;Zugzak Z;Male;31/12/1970
8489;Mrehhur;Zuxugune;Female;23/05/1977
8490;Mrehhur;Zuxugune G.;Female;03/05/1969
8491;Mrehhur;Zuyte P.;Male;31/05/1987
8492;Mrehhur;Zyute;Male;10/10/1999
8493;Mrekqudu;Guvyune;Female;26/12/1979
8494;Mrekudu;Sal6;Male;31/08/1991
8495;Mrup;Sexyez;Male;30/01/1986
8496;Mrydynu;Juguvu P;Female;24/07/1974
8497;Mubrycey;Salk;Male;21/08/1970
8498;Mubryceyy;Kujagu;Female;22/12/1979
8499;Mubryceyy;Tukyix;Male;09/08/1987
8500;Mubryceyy;Wuex Nugpu;Male;03/04/1975
8501;Muco;Galugit  G;Male;23/09/1983
8502;Mudfuhhoy;Uxezyki A;Male;15/09/1995
8503;Mudhyr;Iffyte G.;Male;15/06/1994
8504;Mudhyr;Wlyxyw J;Male;01/08/1966
8505;Mudpar;Wvykqi U.;Male;24/06/1978
8506;Mudufu;Catuo;Male;16/06/1964
8507;Mudufu Hoy;Zexxuo;Male;10/06/1961
8508;Mudufuhhi;Azguk;Male;05/08/1976
8509;Mudufuhhi;Caeut Ypvulyg;Male;12/09/1993
8510;Mudufuhhi;Catuo;Male;15/12/1969
8511;Mudufuhhi;Catuo Gezu;Male;11/05/1972
8512;Mudufuhhi;Cuet;Male;24/05/1973
8513;Mudufuhhi;Cykkul Luhu;Female;15/09/1975
8514;Mudufuhhi;Gagal;Male;27/05/1967
8515;Mudufuhhi;Gagal Zlije;Male;05/12/1975
8516;Mudufuhhi;Galugit;Male;23/02/1999
8517;Mudufuhhi;Galugit;Male;20/01/1974
8518;Mudufuhhi;Galugit;Male;05/11/1974
8519;Mudufuhhi;Galugit;Male;09/09/1977
8520;Mudufuhhi;Galugit;Male;24/10/1991
8521;Mudufuhhi;Galugit;Male;27/06/1998
8522;Mudufuhhi;Galugit;Male;02/06/1973
8523;Mudufuhhi;Galugit  U;Male;22/11/1980
8524;Mudufuhhi;Galugit  Uxyie;Male;02/03/1969
8525;Mudufuhhi;Galugit J.;Male;28/09/1964
8526;Mudufuhhi;Galugit Zlivycc;Male;14/09/1989
8527;Mudufuhhi;Galugit.G;Male;21/05/1974
8528;Mudufuhhi;Galugit.O;Male;08/06/1995
8529;Mudufuhhi;Gekyve;Male;10/07/1977
8530;Mudufuhhi;Geluggut;Male;03/02/1978
8531;Mudufuhhi;Geznuwlu;Male;27/08/1966
8532;Mudufuhhi;Geznuwlu Uxyie;Male;02/09/1993
8533;Mudufuhhi;Gezu Pvygu;Male;25/04/1977
8534;Mudufuhhi;Gezu Z;Male;09/12/1983
8535;Mudufuhhi;Gigekune V;Female;27/01/1994
8536;Mudufuhhi;Gigekune V;Female;05/01/1991
8537;Mudufuhhi;Gulgaet;Male;28/01/1966
8538;Mudufuhhi;Guvyugu G;Female;07/06/1995
8539;Mudufuhhi;Guvyune;Female;20/03/1990
8540;Mudufuhhi;Jluxywlu;Male;02/01/1986
8541;Mudufuhhi;Kouoyu Luhu;Female;07/01/1974
8542;Mudufuhhi;Luzzuk Z.;Male;07/12/1995
8543;Mudufuhhi;Paqjuvyi;Male;30/04/1998
8544;Mudufuhhi;Pinno;Female;06/11/1996
8545;Mudufuhhi;Putyve;Male;04/12/1973
8546;Mudufuhhi;Qiqyxyu Utugu;Female;27/04/1978
8547;Mudufuhhi;Qxuyvi;Female;26/02/1973
8548;Mudufuhhi;Ugute Galugit;Male;07/11/1965
8549;Mudufuhhi;Uguvu Gezu;Male;14/08/1988
8550;Mudufuhhi;Ugykunu O.;Female;17/11/1997
8551;Mudufuhhi;Uktvih;Male;08/02/1985
8552;Mudufuhhi;Uptex V;Male;23/07/1977
8553;Mudufuhhi;Urkiz C.;Female;02/07/1973
8554;Mudufuhhi;Urkiz Gupykno;Female;01/07/1971
8555;Mudufuhhi;Uveku;Male;30/09/1973
8556;Mudufuhhi;Uveku;Male;06/10/1965
8557;Mudufuhhi;Uxlusy;Male;30/08/1982
8558;Mudufuhhi;Uxluzzuk R;Male;19/05/1967
8559;Mudufuhhi;Uzzuk Ukze;Male;26/01/1971
8560;Mudufuhhi;Vyqluvt G.;Male;22/12/1994
8561;Mudufuhhi;Xukzuku Gagal;Male;15/07/1960
8562;Mudufuhhi;Ypvulyg;Male;30/06/1961
8563;Mudufuhhi;Ypvulyg;Male;30/08/1992
8564;Mudufuhhi;Ypvulyg;Male;11/05/1972
8565;Mudufuhhi;Ypvulyg  Uptexuy;Male;23/05/1972
8566;Mudufuhhi;Ypvulyg Ps;Male;28/08/1972
8567;Mudufuhhi;Ytvyzzu;Male;09/07/1991
8568;Mudufuhhi;Yzlguix;Male;29/11/1994
8569;Mudufuhhi;Yzune;Female;23/12/1991
8570;Mudufuhhi;Yzunu;Female;23/02/1971
8571;Mudufuhhi;Yzunu Geggo;Female;11/02/1979
8572;Mudufuhhi;Zaxagak;Male;23/07/1981
8573;Mudufuhhi;Zexuyguk Uxyie;Male;31/05/1990
8574;Mudufuhhi;Zleuyp;Male;12/03/1996
8575;Mudufuhhi;Zleuyp;Male;20/03/1981
8576;Mudufuhhi;Zlije Upuzz;Male;22/03/1961
8577;Mudufuhhi;Zliju;Male;12/12/1973
8578;Mudufuhhi;Zugeju Zizuo;Male;16/04/1991
8579;Mudufuhhi;Zuyte G;Male;12/02/1996
8580;Mudufuhho;Uereznyki Z;Male;19/12/1982
8581;Mudufuhho;Upe;Male;28/05/1992
8582;Mudufuhhoy;Azguk;Male;05/08/1969
8583;Mudufuhhoy;Cungunu;Female;13/09/1979
8584;Mudufuhhoy;Cungunu C;Female;10/06/1994
8585;Mudufuhhoy;Cungunu Utugu Cacukul;Female;16/12/1993
8586;Mudufuhhoy;Cvukqyz;Male;24/03/1998
8587;Mudufuhhoy;Galugit;Male;12/04/1987
8588;Mudufuhhoy;Galugit  Zliyj;Male;26/01/1965
8589;Mudufuhhoy;Galugit Z;Male;12/07/1962
8590;Mudufuhhoy;Galugit Zuxxyie;Male;10/06/1991
8591;Mudufuhhoy;Gaziz;Male;28/03/1963
8592;Mudufuhhoy;Gaziz Z.;Male;01/09/1978
8593;Mudufuhhoy;Gaziz Z.;Male;28/03/1969
8594;Mudufuhhoy;Geze;Female;16/06/1989
8595;Mudufuhhoy;Geze L.;Female;27/04/1979
8596;Mudufuhhoy;Guvrvin;Female;21/12/1984
