Numéro Solde;Surname;First name;Date of birth
9576;Nrydoss;Eguve;17/10/1961
9577;Nrydoss;Eguve;09/11/1976
9578;Nrydoss;Eguvv Zwikqiv;23/02/1994
9579;Nrydoss;Ekyzu;05/05/1964
9580;Nrydoss;Fuykup;14/06/1988
9581;Nrydoss;Fuykup;27/12/1973
9582;Nrydoss;Fuykup Hunnu;14/11/1998
9583;Nrydoss;Galugit;28/06/1978
9584;Nrydoss;Galugit;06/08/1989
9585;Nrydoss;Galugit;21/01/1971
9586;Nrydoss;Galugit;30/04/1960
9587;Nrydoss;Galugit;30/08/1967
9588;Nrydoss;Galugit;26/01/1981
9589;Nrydoss;Galugit;08/06/1971
9590;Nrydoss;Galugit;09/02/1977
9591;Nrydoss;Galugit;09/04/1970
9592;Nrydoss;Galugit;11/02/1990
9593;Nrydoss;Galugit;01/03/1999
9594;Nrydoss;Galugit;04/11/1977
9595;Nrydoss;Galugit;18/11/1994
9596;Nrydoss;Galugit;01/05/1996
9597;Nrydoss;Galugit;09/07/1967
9598;Nrydoss;Galugit;23/09/1998
9599;Nrydoss;Galugit;13/02/1966
9600;Nrydoss;Galugit;10/04/1979
9601;Nrydoss;Galugit;12/10/1971
9602;Nrydoss;Galugit;10/12/1992
9603;Nrydoss;Galugit;22/12/1963
9604;Nrydoss;Galugit;11/01/1984
9605;Nrydoss;Galugit;22/06/1999
9606;Nrydoss;Galugit D.;20/11/1960
9607;Nrydoss;Galugit E.;11/06/1975
9608;Nrydoss;Galugit G;05/06/1964
9609;Nrydoss;Galugit J.;05/05/1999
9610;Nrydoss;Galugit J.;31/10/1975
9611;Nrydoss;Galugit N.;27/06/1981
9612;Nrydoss;Galugit P.;07/06/1992
9613;Nrydoss;Galugit P.;12/12/1960
9614;Nrydoss;Galugit Pik;11/08/1967
9615;Nrydoss;Galugit S.;24/03/1962
9616;Nrydoss;Galugit U.;28/09/1997
9617;Nrydoss;Galugit U. K.;16/07/1998
9618;Nrydoss;Galugit U. L.;20/07/1975
9619;Nrydoss;Galugit U. P.;13/04/1978
9620;Nrydoss;Galugit U. Z.;04/01/1967
9621;Nrydoss;Galugit Uptexuy Tiik;24/10/1998
9622;Nrydoss;Galugit X. Z.;07/10/1999
9623;Nrydoss;Galugit Y.;16/12/1981
9624;Nrydoss;Galugit Y.;31/08/1998
9625;Nrydoss;Galugit Z.;30/04/1981
9626;Nrydoss;Gavvyzak;14/05/1981
9627;Nrydoss;Gavyi;23/02/1994
9628;Nrydoss;Gebnuve Uxlusy Zlije;25/01/1986
9629;Nrydoss;Geze;01/10/1986
9630;Nrydoss;Geznuwlu;10/02/1987
9631;Nrydoss;Geznuwlu;15/11/1981
9632;Nrydoss;Geznuwlu;14/01/1976
9633;Nrydoss;Geznuwlu Guvyuk Dugekou;16/03/1975
9634;Nrydoss;Geznuwlu Pekte;13/02/1988
9635;Nrydoss;Geznuwlu Y.;22/04/1974
9636;Nrydoss;Gezu;11/11/1999
9637;Nrydoss;Gezu;17/08/1993
9638;Nrydoss;Gezu;10/02/1991
9639;Nrydoss;Gezu U.;07/01/1969
9640;Nrydoss;Gezu-Ducyi;06/09/1968
9641;Nrydoss;Gigeku;28/12/1960
9642;Nrydoss;Gixdyk Ououl;10/06/1963
9643;Nrydoss;Gugeze;28/07/1996
9644;Nrydoss;Gugpe;16/04/1993
9645;Nrydoss;Gugyi Gurtuxiki;22/06/1977
9646;Nrydoss;Gupix Ugykunu;03/12/1988
9647;Nrydoss;Guutu;17/04/1978
9648;Nrydoss;Guvo H.;13/09/1962
9649;Nrydoss;Guvyugu;08/12/1999
9650;Nrydoss;Guvyugu;02/09/1982
9651;Nrydoss;Guvyugu;08/10/1962
9652;Nrydoss;Guvyugu;01/02/1980
9653;Nrydoss;Guvyugu W.;21/09/1977
9654;Nrydoss;Guvyuk;07/08/1981
9655;Nrydoss;Guxyj;06/11/1988
9656;Nrydoss;Guxyjyi;23/11/1964
9657;Nrydoss;Guxyjyi;25/11/1977
9658;Nrydoss;Guxyryi;15/11/1986
9659;Nrydoss;Hunnu;18/08/1983
9660;Nrydoss;Hunnu X.;24/07/1974
9661;Nrydoss;Iggu G.;21/09/1988
9662;Nrydoss;Ithuvt;14/06/1981
9663;Nrydoss;Ithuvt;22/03/1987
9664;Nrydoss;Jik U.;22/10/1994
9665;Nrydoss;Jutyune;29/01/1982
9666;Nrydoss;Jutyune;27/01/1972
9667;Nrydoss;Juxyxe;04/03/1988
9668;Nrydoss;Lugyt Z.;07/04/1962
9669;Nrydoss;Luhu;12/03/1976
9670;Nrydoss;Luhu Guvyugu;07/01/1980
9671;Nrydoss;Luzzuk;21/01/1991
9672;Nrydoss;Luzzuk Gakyve;12/11/1963
9673;Nrydoss;Luzzuk Xuluy;28/04/1991
9674;Nrydoss;Nezece Zlije;06/01/1984
9675;Nrydoss;Oezec;15/09/1962
9676;Nrydoss;Oezyce;13/05/1985
9677;Nrydoss;Oukrepu;19/01/1995
9678;Nrydoss;Ounnu;31/03/1971
9679;Nrydoss;Paki;07/02/1994
9680;Nrydoss;Paqjuvyi;15/02/1974
9681;Nrydoss;Paqjuvyi Galugit;17/01/1985
9682;Nrydoss;Puykte Ukk Guvyi;22/03/1989
9683;Nrydoss;Pvygu;22/11/1968
9684;Nrydoss;Pvygu;06/04/1981
9685;Nrydoss;Qaxegpu W.;16/05/1981
9686;Nrydoss;Qluvxiz;24/09/1976
9687;Nrydoss;Ruzzyge;08/06/1973
9688;Nrydoss;S. Zucyune;22/02/1968
9689;Nrydoss;Seze Ulgit;31/01/1994
9690;Nrydoss;Sikipu;17/09/1966
9691;Nrydoss;Sikipu C.;19/01/1970
9692;Nrydoss;Sune;10/04/1977
9693;Nrydoss;Suoul G.;25/04/1962
9694;Nrydoss;Tavyz Jegpu;26/05/1975
9695;Nrydoss;Tevucuk;12/05/1988
9696;Nrydoss;Tuetu;23/06/1965
9697;Nrydoss;Tyjja Jutyune;30/10/1990
9698;Nrydoss;Uereznyki;07/01/1983
9699;Nrydoss;Uereznyki;07/09/1976
9700;Nrydoss;Uereznyki Uxcvit;26/04/1991
9701;Nrydoss;Ugute;04/11/1978
9702;Nrydoss;Uguvu;01/10/1990
9703;Nrydoss;Uknlako G.;27/08/1990
9704;Nrydoss;Ukzeguku T.;05/07/1968
9705;Nrydoss;Ulgit;21/11/1970
9706;Nrydoss;Ulgit;06/04/1961
9707;Nrydoss;Ulgit;22/06/1964
9708;Nrydoss;Ulgit J.;14/09/1990
9709;Nrydoss;Ulgit Ypvulyg;31/01/1976
9710;Nrydoss;Upe;14/11/1971
9711;Nrydoss;Upe Juxywlu;10/01/1962
9712;Nrydoss;Upe Pujuvv;22/10/1971
9713;Nrydoss;Uptex;31/05/1992
9714;Nrydoss;Uptex;04/03/1976
9715;Nrydoss;Uptex;16/12/1973
9716;Nrydoss;Uptex;06/08/1998
9717;Nrydoss;Uptex V.;02/04/1966
9718;Nrydoss;Uptexuy;16/06/1979
9719;Nrydoss;Uptexuy D.;04/11/1987
9720;Nrydoss;Uptexuy G.;24/06/1980
9721;Nrydoss;Uptexuy N. J.;05/03/1963
9722;Nrydoss;Uptexuy P.;18/07/1984
9723;Nrydoss;Upuzz;29/01/1994
9724;Nrydoss;Upuzz Gugaet;09/07/1969
9725;Nrydoss;Upuzz Oubepul;22/04/1960
9726;Nrydoss;Urkiz;09/09/1974
9727;Nrydoss;Urkiz;20/03/1964
9728;Nrydoss;Utugu G. G.;09/11/1973
9729;Nrydoss;Uxcvit P.;25/01/1980
9730;Nrydoss;Uxezuki Uveku;28/03/1998
9731;Nrydoss;Uxezyki;27/12/1982
9732;Nrydoss;Uxezyki Atyqa;06/02/1976
9733;Nrydoss;Uxezyki Z.;22/01/1976
9734;Nrydoss;Uxlusy;27/09/1988
9735;Nrydoss;Uxlusy;11/04/1962
9736;Nrydoss;Uxlusy Zlyuju;11/09/1994
9737;Nrydoss;Ux-Luzzuk;09/12/1982
9738;Nrydoss;Uxwlu;04/02/1986
9739;Nrydoss;Uxwlu;25/01/1992
9740;Nrydoss;Uxxyie;27/04/1980
9741;Nrydoss;Uxxyie;22/08/1994
9742;Nrydoss;Uxxyie Gezu;24/02/1991
9743;Nrydoss;Uxxyie Zhuvvuo;22/10/1962
9744;Nrydoss;Uxyi Putuvu;04/07/1961
9745;Nrydoss;Uxyie H.;20/03/1994
9746;Nrydoss;Uxyie P.;09/02/1971
9747;Nrydoss;Uxyie U.;11/05/1970
9748;Nrydoss;Visukune J.;26/06/1984
9749;Nrydoss;Vlugune Uereznu;20/05/1997
9750;Nrydoss;Vuogakt E.;18/03/1972
9751;Nrydoss;Vuzlyt;08/07/1992
9752;Nrydoss;Vyqluvt G.;14/08/1997
9753;Nrydoss;Wlyxyw;11/04/1988
9754;Nrydoss;Wujyie;10/03/1994
9755;Nrydoss;Wunvyqj G.;08/11/1981
9756;Nrydoss;Xeqo;28/11/1976
9757;Nrydoss;Xeqo Guguhu;04/08/1975
9758;Nrydoss;Xugyk;15/04/1989
9759;Nrydoss;Xugyk Jigal;10/02/1973
9760;Nrydoss;Xukzuku;21/04/1980
9761;Nrydoss;Xukzuku S.;08/07/1985
9762;Nrydoss;Xuluy;11/05/1991
9763;Nrydoss;Xuluy;29/04/1992
9764;Nrydoss;Xuluy G.;16/02/1972
9765;Nrydoss;Xuluy Zygul;05/03/1976
9766;Nrydoss;Ypvulyg;24/07/1977
9767;Nrydoss;Ypvulyg;09/04/1992
9768;Nrydoss;Ypvulyg;03/08/1977
9769;Nrydoss;Ypvulyg;23/05/1990
9770;Nrydoss;Ypvulyg;30/09/1972
9771;Nrydoss;Ypvulyg Geznuwlu;25/05/1989
9772;Nrydoss;Ypvulyg N;15/08/1999
9773;Nrydoss;Ypvulyg Puzl-Juo;06/12/1984
9774;Nrydoss;Yzuuq W.;18/02/1994
9775;Nrydoss;Zexuyguk;19/09/1965
9776;Nrydoss;Zexuyguk U.;07/12/1987
9777;Nrydoss;Zexyuguk;01/04/1978
9778;Nrydoss;Zhuxxe Gezu;27/01/1962
9779;Nrydoss;Zleuxyla Z.;02/09/1967
9780;Nrydoss;Zlije;23/10/1981
9781;Nrydoss;Zlije;18/11/1993
9782;Nrydoss;Zlije;05/01/1996
9783;Nrydoss;Zlije;08/07/1989
9784;Nrydoss;Zlije;09/07/1982
9785;Nrydoss;Zlije;25/12/1993
9786;Nrydoss;Zlije D;29/01/1971
9787;Nrydoss;Zlije G;16/07/1966
9788;Nrydoss;Zlije U.;23/07/1967
9789;Nrydoss;Zoxdizniv;11/12/1979
9790;Nrydoss;Zucyune;11/01/1982
9791;Nrydoss;Zuetune Z.;28/03/1996
9792;Nrydoss;Zugeix Jykki;14/01/1982
9793;Nrydoss;Zugeju U.;30/04/1976
9794;Nrydoss;Zuvnyi;17/07/1985
9795;Nrydoss;Zuxxe Guta;28/12/1994
9796;Nrydoss;Zuxxe Pvuygu;15/05/1991
9797;Nrydoss;Zuxxyie;11/12/1987
9798;Nrydoss;Zuyte;02/05/1981
9799;Nrydoss;Zyttybei U.;08/07/1993
9800;Nrydoss ;Galugit Zhutyje;01/04/1962
9801;Nrydoss ;Uereznyki Suyul;20/02/1991
9802;Nrydoss ;Zuxyie;01/07/1990
9803;Nrydoss Oo;Gelugit;27/08/1978
9804;Nrydosss;Guxyjyi;27/07/1996
9805;Nrydoyss;Geznuwlu;21/11/1973
9806;Nrydpuk;Uereznyki;11/07/1985
9807;Nryjedu;Juguvu;22/02/1989
9808;Nrykvjyr;Luzzuk;05/12/1992
9809;Nrykvurek;Luhu;28/07/1974
9810;Nryoq N.;Pekte;30/10/1968
9811;Nryoq-Medui;Uxluzzuk Y.;26/10/1990
9812;Nryqe;Ceuteguve;20/01/1962
9813;Nryqe;Dukty T.;10/08/1992
9814;Nryqe;Gakou;17/09/1971
9815;Nryqe;Galugit;12/03/1994
9816;Nryqe;Galugit.U.;30/05/1995
9817;Nryqe;Gezu;24/05/1960
9818;Nryqe;Gukzak;06/01/1996
9819;Nryqe;Guvqez;01/11/1997
9820;Nryqe;Hykkycvit Sikipu;14/08/1989
9821;Nryqe;Jiknorux Y;23/09/1986
9822;Nryqe;Paqjuvyi;06/02/1983
9823;Nryqe;Pukrevu;22/04/1989
9824;Nryqe;Saziwl Uereznyki Rpihu;06/08/1966
9825;Nryqe;Tevuguk;17/09/1976
9826;Nryqe;Uptex P.;13/09/1961
9827;Nryqe;Winiv G.;07/02/1984
9828;Nryqe;Wuex G.;02/11/1962
9829;Nryqe;Wunvyqj;13/08/1971
9830;Nryqe;Wunvyqyu G.;25/07/1999
9831;Nryqe;Wvykqi;18/07/1992
9832;Nryqe;Xeqyu;15/10/1996
9833;Nryqe;Zaxagak Zavpu;15/08/1981
9834;Nryqe;Zeguyxu;23/03/1998
9835;Nryqe;Zhuvuo;26/11/1991
9836;Nryqe;Ziwnygez P.;28/07/1962
9837;Nryqe;Zulv;04/06/1980
9838;Nryqe;Zykkul;20/11/1997
9839;Nryqe Faaxoy;Zniwlik;27/11/1992
9840;Nryqe-Bakmyr;Rxavyu;13/07/1962
9841;Nrysoss;Galugit Oezec;18/02/1986
9842;Nrysoss;Vejyune;17/12/1977
9843;Nryuqu;Ixyzlu;24/09/1987
9844;Nsydoss;Guvo J.;25/11/1961
9845;Nua;Cungunu;17/05/1975
9846;Nua;Cvukqyz G. P.;20/08/1990
9847;Nua;Galugit;11/04/1964
9848;Nua;Ithuvt .Z;29/10/1997
9849;Nua;Jyzzy;22/10/1977
9850;Nua;Pavpav;18/01/1983
9851;Nua;Sugiz Jykyi;26/11/1984
9852;Nua;Uxwlu;21/01/1968
9853;Nua;Xugyk Xykez;10/08/1991
9854;Nua S.;Juguktu;22/03/1967
9855;Nuaxoy;Gezu N.;04/10/1978
9856;Nubbao;Likvynnu;07/06/1969
9857;Nubbao;Livpivn Xiakuvt;06/04/1970
9858;Nubbar;Eguve Ypvulyg;09/12/1988
9859;Nubbar;G.Zusav;20/09/1986
9860;Nubbar;Galugit P.;12/01/1993
9861;Nubbar;Gupykno;12/02/1993
9862;Nubbar;Luzzuk E.;18/12/1982
9863;Nubbar;Nisuk;29/06/1974
9864;Nubbar;Nlivizu U.;22/03/1992
9865;Nubbar;Ugute;08/03/1988
9866;Nubbar;Ulgute;09/04/1988
9867;Nubbar;Upe Pujjuv;16/11/1978
9868;Nubbar;Utugu;30/01/1981
9869;Nubbar;Uxlusy Vuzlyt;23/01/1993
9870;Nubbar;Uxlusy Z.;11/07/1965
9871;Nubbar;Vuzlyt;03/01/1964
9872;Nubbar;Ypvulyg Zavyi;28/02/1985
9873;Nubbar;Zavypu;27/10/1984
9874;Nubbar;Zihu;21/11/1985
9875;Nubbar;Zucevul;28/10/1986
9876;Nubbar;Zuxug;08/10/1966
9877;Nubbar;Zyty;16/09/1972
9878;Nubbarjur;Uptex;22/04/1960
9879;Nuceao;Suki;08/07/1995
9880;Nuceyy;Nlivizu;08/08/1985
9881;Nudkar;Gayhuy D.;09/10/1987
9882;Nudkkur;Pavpav;30/11/1997
9883;Nudmi;Gevehuk G.;15/06/1978
9884;Nudmi;Uxxyie C.;24/03/1967
9885;Nudmoy;Gyunnu Nagu;25/01/1986
9886;Nudmoy;Qlvyznyuku G.;19/10/1981
9887;Nudmoy;Uxyqi;24/10/1997
9888;Nudmoy;Uxyqyaez;21/12/1961
9889;Nudmoy;Xukzuku;02/11/1960
9890;Nudmoy;Zyu Q.;05/11/1964
9891;Nudpe;Galugit Gagal;18/04/1979
9892;Nudur;Nevuo;08/04/1978
9893;Nudur O.;Suxxal;05/02/1973
9894;Nudur Pudwyh;Varivz;09/02/1981
9895;Nudvoy;Salk;21/10/1994
9896;Nuf;Zexuyguk Galugit;23/10/1989
9897;Nufiyd;Gurtuxiki Gunyxtu;10/10/1998
9898;Nufiyd;Guvyi;29/06/1975
9899;Nufiyd;Ivyqu;19/07/1990
9900;Nufiyd;Ixyfupinl;10/05/1996
9901;Nufiyd;Likvo U.;04/01/1992
9902;Nufiyd;Nlaguz;27/04/1969
9903;Nufiyd;Qlvyznyuku;17/04/1975
9904;Nufiyd;Wuex;10/04/1973
9905;Nufiydd;Gupix S. J.;17/08/1971
9906;Nufiydd;Nigiqyu Qiqyxyu;14/09/1961
9907;Nufiydd;Pvyuk Zxodukez;05/02/1970
9908;Nufiydd;Zugeix G.;30/05/1971
9909;Nufo;Idixok G.;18/08/1995
9910;Nufo ;Uxxyie;02/06/1993
9911;Nufoy;Luzzuk;02/02/1994
9912;Nufoy;Pvuygu;29/07/1973
9913;Nufukkyr;Galugit;28/09/1974
9914;Nufukkyr;Geznuwlu;20/11/1988
9915;Nufuku;Wunvyqj Koegu;12/07/1964
9916;Nufukyr;Catuo;08/03/1977
9917;Nufukyr;Catuo;04/04/1985
9918;Nufukyr;Eguve;23/02/1977
9919;Nufukyr;Eguve;13/07/1974
9920;Nufukyr;Eguve;20/05/1979
9921;Nufukyr;Eguve Zuxxe;10/07/1995
9922;Nufukyr;Galugit;15/11/1983
9923;Nufukyr;Galugit Pupiv;13/12/1979
9924;Nufukyr;Gavxuy;02/10/1984
9925;Nufukyr;Gaziuvuo U.;27/12/1994
9926;Nufukyr;Gulgaat;14/10/1979
9927;Nufukyr;Guvyugu;15/08/1981
9928;Nufukyr;Guvyugu;17/06/1975
9929;Nufukyr;Jukja;10/10/1978
9930;Nufukyr;Juvycu;19/08/1970
9931;Nufukyr;Luhu .N;29/01/1993
9932;Nufukyr;Oujepu;10/06/1972
9933;Nufukyr;Tuetu;02/09/1985
9934;Nufukyr;Ugykunu J.;27/02/1989
9935;Nufukyr;Uxezyki Ceut;26/10/1973
9936;Nufukyr;Uxwlu;18/08/1976
9937;Nufukyr;Xukzuku;21/04/1996
9938;Nufukyr;Xukzuku J.;22/06/1967
9939;Nufukyr;Ypvulyg;19/03/1987
9940;Nufukyr;Ypvulyg;29/08/1981
9941;Nufukyr;Yzlguyx Z.;01/09/1997
9942;Nufukyr;Yzune;14/08/1981
9943;Nufukyr;Yzunu;22/06/1968
9944;Nufukyr;Zexuyguk;20/07/1992
9945;Nufukyr;Zexuyguk;03/10/1978
9946;Nufukyr;Zexuyguk;23/12/1993
9947;Nufukyr;Zuyte;18/12/1989
9948;Nuggu;Zugevu;11/08/1995
9949;Nugru;Salk Uxaozyaez;21/03/1972
9950;Nugru;Tymak X.;23/01/1996
9951;Nugumyr;Uxygugo;04/03/1999
9952;Nugumyr;Uxygugo Zuwa;29/06/1970
9953;Nugumyr;Zexuyguk;03/07/1987
9954;Nugumyr;Zexuyguk;04/10/1994
9955;Nugumyr;Zuxyce Z.;17/04/1981
9956;Nuhh;Utuge;04/06/1964
9957;Nuhhe;Catuo;29/03/1980
9958;Nuhhe;Gaziz;19/05/1977
9959;Nuhhe;Ixyfupinl Itku Zagpa;15/10/1999
9960;Nuhhe;Lukkul;09/03/1978
9961;Nuhhe;Lukkul;10/08/1972
9962;Nuhhe;Uereznyki;30/11/1980
9963;Nuhhou;Ithuvt Zulv;08/01/1995
9964;Nuhhoye;Galugit;07/09/1990
9965;Nuhhoye;Galugit Suxxal;31/01/1989
9966;Nuhhoye;Pvuygu Gagal;30/07/1964
9967;Nuhhoye;Uxim Vaxukt.Z.P;23/04/1989
9968;Nuhou;Cacuku Saix;26/03/1983
9969;Nuhou;Gezu;30/08/1997
9970;Nuhou;Jegpu;02/03/1968
9971;Nuhou;Salk Gagal;14/05/1972
9972;Nuhou;Tudyt Krixy;03/09/1990
9973;Nuhou;Uereznyki Pvygu;16/12/1974
9974;Nuhou;Wuex;22/01/1968
9975;Nuhou;Zunnu;02/10/1961
9976;Nuhoye;Juguvu;31/10/1995
9977;Nuhoye;Upe Pujuvv;23/10/1961
9978;Nuhoye P.;Zizuo;01/01/1974
9979;Nuhukqahui;Kikkil;16/12/1976
9980;Nuhup;Uptex;09/03/1986
9981;Nuiar;Cvukqyz;02/03/1997
9982;Nuiar;Galugit;04/05/1996
9983;Nuiar;Uxxyie;18/12/1968
9984;Nuiar;Zikizyi;07/10/1987
9985;Nujahyr;Winiv Saziwl;15/04/1981
9986;Nujakxa;Guvyugu;24/05/1969
9987;Nujjur-Nupe;Winiv Ixxyizak;05/07/1968
9988;Nujjur-Nupe;Winiv Ixxyizak;18/02/1970
9989;Nuke;Azguk;22/10/1986
9990;Nuke;Cungunu;23/12/1978
9991;Nuke;Cvukqizz;11/11/1994
9992;Nuke;Cvukqyz Zlije;07/09/1986
9993;Nuke;Papzak Ukze;29/09/1969
9994;Nuke;Salk;20/08/1974
9995;Nuke;Tudyt Zuvul;17/12/1998
9996;Nuke;Upuzz;06/09/1968
9997;Nuke;Uxi;14/07/1966
9998;Nuke;Venl;17/09/1994
9999;Nuke;Zjiju;01/11/1977
10000;Nuke;Zliju;09/06/1981
10001;Nuke;Zuknyryi;21/04/1999
10002;Nuke;Zuyte;15/05/1989
10003;Nukeno;Cungunu;30/08/1996
10004;Nukeno;Cungunu Vuxyu;18/02/1981
10005;Nukeno;Geznuwlu;17/09/1994
10006;Nukeno;Vulyg Uptex;10/12/1983
10007;Nukenoy;Vugune Uktviu;25/04/1984
10008;Nukgru;Juguvu;10/01/1991
10009;Nukkar;Azguk G.;11/04/1970
10010;Nukkar;Cagpu,Duvcyi;16/10/1999
10011;Nukkar;Catuo;21/03/1981
10012;Nukkar;Catuo;05/03/1982
10013;Nukkar;Catuo;25/01/1991
10014;Nukkar;Ceut G.;06/02/1969
10015;Nukkar;Cungunu P.;27/03/1984
10016;Nukkar;Cvukqyz J.;12/10/1966
10017;Nukkar;Dukty;26/01/1980
10018;Nukkar;Dykqikn Gekyve;11/12/1990
10019;Nukkar;Fujyi U.;11/06/1969
10020;Nukkar;Gagal;21/03/1991
10021;Nukkar;Galugit;28/01/1988
10022;Nukkar;Galugit;28/02/1990
10023;Nukkar;Galugit;19/04/1961
10024;Nukkar;Galugit;10/04/1995
10025;Nukkar;Galugit;17/09/1976
10026;Nukkar;Galugit;16/03/1961
10027;Nukkar;Galugit;19/01/1967
10028;Nukkar;Galugit;25/01/1995
10029;Nukkar;Galugit;20/11/1963
10030;Nukkar;Galugit;10/07/1979
10031;Nukkar;Galugit;23/09/1965
10032;Nukkar;Galugit;19/01/1977
10033;Nukkar;Galugit;06/11/1991
10034;Nukkar;Galugit;24/09/1966
10035;Nukkar;Galugit G.;25/07/1975
10036;Nukkar;Galugit Pyk;08/05/1970
10037;Nukkar;Galugit Seukyhukyz;17/04/1991
10038;Nukkar;Galugit Utyp;23/06/1982
10039;Nukkar;Galugit Y.;09/07/1997
10040;Nukkar;Gavypu P.;05/09/1999
10041;Nukkar;Gavyzzak Sekayv;18/11/1987
10042;Nukkar;Gayreuk;30/10/1984
10043;Nukkar;Geznuwlu Zlije;07/04/1973
10044;Nukkar;Gezu;27/01/1963
10045;Nukkar;Gezu Iggukeix;26/06/1981
10046;Nukkar;Gugpe;19/03/1980
10047;Nukkar;Gugyi;24/06/1982
10048;Nukkar;Gulugit Zua;10/07/1995
10049;Nukkar;Guvyi-Suki;02/07/1998
10050;Nukkar;Guvyugu;07/04/1979
10051;Nukkar;Guvyugu;05/12/1988
10052;Nukkar;Guvyugu;05/03/1968
10053;Nukkar;Guvyugu Gasugu;04/12/1996
10054;Nukkar;Guvyuk R.;02/11/1972
10055;Nukkar;Gyqluix Uxwlu;19/06/1973
10056;Nukkar;Iggukeix D. E.;08/04/1985
10057;Nukkar;Ikzzu S. J.;29/07/1972
10058;Nukkar;Ithuvt Zua;12/11/1964
10059;Nukkar;Ixyfupinl J.;07/07/1999
10060;Nukkar;Jiycuxu;19/06/1971
10061;Nukkar;Juxxyi P;13/08/1975
10062;Nukkar;Kupyie;01/12/1991
10063;Nukkar;Likvo Ulgit;22/02/1993
10064;Nukkar;Lucyf F.;02/05/1977
10065;Nukkar;Luhu;05/04/1975
10066;Nukkar;Nlaguz D.;09/12/1989
10067;Nukkar;Oujiljiycuxu Papzak;03/07/1986
10068;Nukkar;Paqjuvyi;17/02/1981
10069;Nukkar;Puygpu;27/11/1989
10070;Nukkar;Pvygu;17/09/1968
10071;Nukkar;Pvygu L.;24/08/1966
10072;Nukkar;Qliukav;26/01/1973
10073;Nukkar;Riavri;30/04/1981
10074;Nukkar;Rpizzuo;26/01/1976
10075;Nukkar;Rutyve Z.;11/08/1993
10076;Nukkar;Rxavyu Z. I.;19/10/1987
10077;Nukkar;Salk;12/09/1976
10078;Nukkar;Sekyzu;07/12/1970
10079;Nukkar;Seuku;31/08/1965
10080;Nukkar;Sikipu;28/07/1996
10081;Nukkar;Sikkil;25/01/1968
10082;Nukkar;Sugiz G.;16/11/1975
10083;Nukkar;Sypvyve;01/06/1994
10084;Nukkar;Tavyz;28/02/1988
10085;Nukkar;Tavyz G.;07/11/1973
10086;Nukkar;Uerezniv G.;09/09/1992
10087;Nukkar;Uguvu Sugiz;20/06/1996
10088;Nukkar;Ukzeguku Pik;03/08/1987
10089;Nukkar;Ulgit;05/10/1974
10090;Nukkar;Ulgit G.;13/06/1968
10091;Nukkar;Upe P.;12/12/1994
10092;Nukkar;Upe Pujuvv;03/10/1987
10093;Nukkar;Upe Pujuvv;26/03/1981
10094;Nukkar;Upepujuvv;29/07/1963
10095;Nukkar;Uptex;14/10/1961
10096;Nukkar;Uptex U.;20/01/1960
10097;Nukkar;Uqjgit;13/01/1974
10098;Nukkar;Uttyzak J.;14/11/1961
10099;Nukkar;Utugu;05/02/1976
10100;Nukkar;Uuvak;10/10/1995
10101;Nukkar;Uxyie Geznuwlu;22/08/1968
10102;Nukkar;Uxyie K.;11/12/1997
10103;Nukkar;Winiv;21/12/1971
10104;Nukkar;Wvykqi;14/03/1976
10105;Nukkar;Xukzuku;19/10/1997
10106;Nukkar;Xuluy .R;07/03/1978
10107;Nukkar;Xuluy Pvygu;24/06/1986
10108;Nukkar;Xunycc;23/05/1968
10109;Nukkar;Ypvulyg;12/04/1994
10110;Nukkar;Ypvulyg;08/04/1976
10111;Nukkar;Ypvulyg;12/07/1996
10112;Nukkar;Ypvulyg Zlije;01/11/1995
10113;Nukkar;Ytvyzzu Galugit;03/12/1981
10114;Nukkar;Yzluju;23/12/1985
10115;Nukkar;Yzlyuju Gulugaet;31/03/1970
10116;Nukkar;Yzunu;16/03/1998
10117;Nukkar;Yzunu Geggo;15/01/1981
10118;Nukkar;Yzzu;02/02/1998
10119;Nukkar;Zexuyguk;17/02/1975
10120;Nukkar;Znidik;22/05/1965
10121;Nukkar;Zukezyi;20/12/1967
10122;Nukkar;Zuxxyie Catuo;25/07/1997
10123;Nukkar;Zytyjyi;28/05/1982
10124;Nukkar ;Jiycu;16/01/1993
10125;Nukkar Zd.;Galugit;23/05/1963
10126;Nukkav;Uptexuy;29/12/1972
10127;Nukkoy;Yzzu;13/09/1961
10128;Nukkur;Guvnlu;12/05/1972
10129;Nukkur;Qavtixyu I.;05/01/1975
10130;Nukmouva;Uguxu Vukii;22/04/1986
10131;Nukmovoy;Guvyuk G.;09/08/1973
10132;Nukmovoy;Kukqo U.;19/02/1963
10133;Nukmovoy U.;Zukjal;28/08/1968
10134;Nuknoy;Jhyrpu Jagpu;11/10/1960
10135;Nuko;Eguve;08/10/1992
10136;Nukopur;Uxpivn Upe;26/01/1973
10137;Nukqar;Azguk;15/11/1984
10138;Nukqar;Azguk;27/11/1980
10139;Nukqar;Azguk;04/11/1995
10140;Nukqar;Azguk;13/11/1992
10141;Nukqar;Azguk P.;13/04/1966
10142;Nukqar;Azguk Ulgit;20/03/1984
10143;Nukqar;Catuo O.;28/09/1970
10144;Nukqar;Catuo X.;23/09/1964
10145;Nukqar;Cungunu;24/04/1988
10146;Nukqar;Cungunu;09/12/1976
10147;Nukqar;Cungunu;10/05/1992
